drone_image,features_drone,tile,total_matches,search_tiles,inliers,LG_confidence,median_reproj_error_px,shape_terms,shape_score,overall_confidence,x_meas,y_meas,phi_meas_deg,x_ekf,y_ekf,phi_ekf_deg,dx,dy,dx_ekf,dy_ekf,error,error_pred,ekf_error,heading_diff,ekf_heading_diff,time_s,SDS
00502.png,3836,00502,1711,22,1250,0.832,1.654,"(0.955,1.000,0.962,0.998)",0.964,0.819,-9294.98073033,-13886.98452555,-112.494,-9273.22178296,-13876.43831336,-112.477,-28.7169,-5.9283,-6.9580,4.6179,29.3225,16684.1300,8.3510,0.0000,0.0000,0.8417,0.9520
00503.png,3863,00503,1587,22,1185,0.849,1.640,"(0.944,1.000,0.956,0.998)",0.956,0.824,-9333.82858098,-13883.10087522,-112.714,-9316.33859547,-13865.09331029,-112.664,-28.4196,-13.2801,-10.9296,4.7275,31.3693,16697.7520,11.9082,0.0000,0.0000,0.8286,0.9456
00504.png,3938,00504,1651,23,1257,0.862,1.584,"(0.955,1.000,0.966,0.998)",0.965,0.838,-9367.87754765,-13876.37923901,-112.385,-9357.27977758,-13855.04448516,-112.380,-23.5558,-18.3093,-12.9580,3.0254,29.8346,16712.3727,13.3065,0.0000,0.0000,0.8607,0.9547
00505.png,3802,00505,1608,24,1207,0.848,1.634,"(0.944,1.000,0.962,0.998)",0.957,0.825,-9405.27056653,-13870.55186268,-113.351,-9397.12176338,-13845.78883378,-113.228,-22.0381,-24.7560,-13.8893,0.0070,33.1442,16727.2215,13.8893,0.0000,0.0000,0.8753,0.9603
00506.png,3801,00506,1600,24,1154,0.855,1.550,"(0.892,1.000,0.924,0.997)",0.916,0.818,-9454.06999202,-13865.50599724,-114.909,-9438.89580178,-13836.64524547,-114.699,-31.9297,-32.7401,-16.7555,-3.8794,45.7321,16741.3766,17.1987,0.0000,0.0000,1.9022,0.9590
00507.png,3886,00507,1523,23,1139,0.846,1.564,"(0.781,1.000,0.849,0.991)",0.831,0.779,-9500.95041757,-13870.92992792,-117.559,-9480.78774970,-13828.52865527,-117.152,-40.1297,-52.3295,-19.9671,-9.9282,65.9452,16756.3967,22.2992,0.0000,0.0000,1.8343,0.9419
00508.png,3832,00508,1374,22,1023,0.826,1.539,"(0.680,0.998,0.779,0.981)",0.752,0.742,-9541.41286094,-13872.65861448,-120.603,-9521.14444295,-13820.13086804,-120.034,-42.4677,-69.8978,-22.1993,-17.3701,81.7876,16771.7084,28.1874,0.0000,0.0000,1.3855,0.9654
00509.png,3961,00509,1356,22,948,0.808,1.574,"(0.784,1.000,0.851,0.991)",0.833,0.764,-9582.68518554,-13832.84438172,-124.000,-9561.95495052,-13805.25399389,-123.454,-46.1405,-47.8201,-25.4102,-20.2297,66.4508,16785.6719,32.4796,0.0000,0.0000,1.4115,0.9452
00510.png,3837,00510,1266,21,888,0.836,1.498,"(0.885,1.000,0.923,0.997)",0.911,0.813,-9610.05866882,-13801.84324663,-126.923,-9599.48919749,-13786.40579047,-126.553,-36.6674,-36.2943,-26.0979,-20.8569,51.5924,16794.2869,33.4082,0.0000,0.0000,1.4381,0.9629
00511.png,3668,00515,467,21,200,0.776,1.735,"(0.865,1.000,0.903,1.000)",0.896,0.763,-9625.10819010,-13825.45886317,-128.468,-9629.22895695,-13774.51725524,-128.161,-15.5379,-80.7523,-19.6587,-29.8107,82.2336,16798.0821,35.7091,0.0000,0.0000,1.3009,0.5777
00512.png,3653,00512,995,20,649,0.807,1.531,"(0.698,1.000,0.789,0.986)",0.766,0.740,-9702.94763060,-13788.15643565,-131.206,-9669.10908920,-13755.65132203,-130.703,-58.1159,-66.2236,-24.2774,-33.7185,88.1080,16804.3153,41.5491,0.0000,0.0000,1.4169,0.9558
00513.png,3776,00511,718,20,258,0.714,1.825,"(0.945,0.992,0.964,0.999)",0.957,0.755,-9762.26024388,-13747.28823229,-136.141,-9713.73953293,-13730.72992218,-135.370,-83.2684,-50.0806,-34.7477,-33.5223,97.1684,16810.0414,48.2819,0.0000,0.0000,1.4034,0.8241
00514.png,3614,00512,573,19,206,0.776,1.778,"(0.783,0.984,0.844,0.999)",0.831,0.733,-9805.43518289,-13723.76158411,-139.967,-9755.87548422,-13703.52141372,-139.233,-93.9722,-53.3073,-44.4125,-33.0672,108.0391,16812.0524,55.3707,0.0000,0.0000,1.2915,0.7354
00515.png,3618,00515,1108,19,726,0.753,1.619,"(0.610,0.997,0.722,0.970)",0.696,0.684,-9821.22783508,-13693.16339561,-144.345,-9790.12160405,-13673.96067910,-143.456,-79.2046,-51.4173,-48.0984,-32.2146,94.4304,16811.4194,57.8898,0.0000,0.0000,1.3748,0.9351
00516.png,3602,00513,435,19,136,0.727,1.686,"(0.863,0.999,0.890,0.998)",0.893,0.746,-9868.78486295,-13640.21336634,-147.872,-9827.74791758,-13637.78601236,-147.216,-98.1347,-28.8887,-57.0978,-26.4613,102.2985,16804.2561,62.9314,0.0000,0.0000,1.4474,0.7552
00517.png,3625,00512,206,19,87,0.695,1.443,"(0.958,0.999,0.975,0.996)",0.968,0.784,-9885.60035585,-13584.73189531,-150.618,-9860.41447275,-13595.63031465,-150.210,-88.3076,-5.3548,-63.1217,-16.2532,88.4698,16793.9533,65.1807,0.0000,0.0000,1.7491,0.5178
00518.png,3698,00518,1524,20,1071,0.832,1.608,"(0.864,0.999,0.916,0.996)",0.896,0.796,-9870.03663875,-13572.58161685,-151.750,-9878.93854549,-13561.13148275,-151.598,-47.7522,-26.1584,-56.6541,-14.7083,54.4475,16776.5484,58.5322,0.0000,0.0000,1.6744,0.9317
00519.png,3646,00519,1592,20,1114,0.828,1.608,"(0.821,0.998,0.888,0.992)",0.862,0.781,-9902.48355645,-13539.58517982,-152.424,-9900.00932812,-13526.31393683,-152.313,-56.4329,-27.1167,-53.9587,-13.8454,62.6098,16758.8715,55.7067,0.0000,0.0000,1.7580,0.9482
00520.png,3677,00520,1575,21,1086,0.811,1.660,"(0.844,0.999,0.906,0.994)",0.881,0.777,-9923.60927867,-13497.53750989,-154.014,-9920.74759317,-13489.70855725,-153.809,-55.0223,-19.9265,-52.1607,-12.0975,58.5194,16742.9125,53.5452,0.0000,0.0000,0.7460,0.9501
00521.png,3668,00521,1562,20,1019,0.809,1.641,"(0.862,0.998,0.919,0.995)",0.894,0.783,-9941.96441463,-13454.56968813,-155.923,-9940.24771787,-13451.34604821,-155.687,-52.0583,-12.5052,-50.3416,-9.2815,53.5392,16724.8089,51.1901,0.0000,0.0000,0.6764,0.9499
00522.png,3774,00522,1524,19,1016,0.814,1.669,"(0.837,0.997,0.906,0.993)",0.875,0.776,-9969.22976474,-13417.71932636,-157.985,-9960.31044171,-13412.67689882,-157.701,-59.2061,-11.7168,-50.2868,-6.6743,60.3543,16704.3586,50.7277,0.0000,0.0000,0.6648,0.9449
00523.png,3902,00522,1531,19,803,0.803,1.862,"(0.996,1.000,0.998,0.999)",0.997,0.804,-9945.40865109,-13356.94438338,-160.037,-9969.84790040,-13368.98709123,-159.879,-16.4902,12.5454,-40.9294,0.5027,20.7198,16683.9880,40.9325,0.0000,0.0000,0.6793,0.9633
00524.png,3853,00524,1785,18,1125,0.787,1.707,"(0.994,1.000,0.996,0.999)",0.995,0.810,-9954.66213121,-13326.77527068,-159.130,-9978.00139393,-13328.45595617,-159.260,-7.0848,6.1438,-30.4240,4.4631,9.3777,16653.3104,30.7497,0.0000,0.0000,0.7032,0.9701
00525.png,3611,00525,1760,19,1108,0.812,1.717,"(0.996,1.000,0.997,0.999)",0.997,0.819,-9959.17767167,-13291.49905182,-157.588,-9985.45354513,-13289.78664761,-157.804,7.2415,4.9084,-19.0344,6.6208,8.7482,16626.3612,20.1529,0.0000,0.0000,0.7232,0.9734
00526.png,3692,00526,1638,18,1046,0.805,1.673,"(0.966,1.000,0.981,0.999)",0.974,0.811,-10008.99050498,-13274.21765086,-156.990,-10002.72819149,-13256.27341454,-157.046,-23.2993,-14.2852,-17.0370,3.6591,27.3299,16601.1463,17.4255,0.0000,0.0000,0.7210,0.9705
00527.png,3850,00527,1589,17,1016,0.805,1.616,"(0.870,0.999,0.927,0.996)",0.901,0.787,-10055.16320522,-13239.26723220,-159.353,-10025.93374325,-13221.80161693,-159.028,-50.2975,-16.1259,-21.0680,1.3398,52.8193,16585.5917,21.1105,0.0000,0.0000,0.6500,0.9294
00528.png,4086,00528,1675,17,1078,0.769,1.710,"(0.895,0.999,0.943,0.997)",0.921,0.772,-10068.96254606,-13202.06675674,-160.839,-10045.99732118,-13186.45649705,-160.566,-46.0942,-16.0627,-23.1289,-0.4524,48.8127,16571.0086,23.1334,0.0000,0.0000,0.7167,0.9551
00529.png,3892,00529,1644,17,971,0.728,1.730,"(0.982,1.000,0.991,0.999)",0.986,0.780,-10058.87204798,-13155.28960028,-161.191,-10059.51933043,-13148.96910182,-161.120,-19.1108,-6.6610,-19.7581,-0.3405,20.2384,16554.2360,19.7610,0.0000,0.0000,0.6889,0.9696
00530.png,3785,00530,1566,17,950,0.790,1.618,"(0.969,1.000,0.982,0.999)",0.976,0.810,-10079.88441632,-13123.43928882,-161.839,-10074.20761512,-13113.09304947,-161.748,-23.7022,-12.2842,-18.0254,-1.9380,26.6964,16532.4948,18.1293,0.0000,0.0000,0.6884,0.9669
00531.png,3673,00531,1592,17,951,0.758,1.722,"(0.983,1.000,0.989,0.999)",0.987,0.794,-10084.90957216,-13088.01616686,-162.338,-10086.38188321,-13077.42486346,-162.272,-12.7973,-14.4570,-14.2696,-3.8657,19.3074,16512.8178,14.7840,0.0000,0.0000,0.6846,0.9700
00532.png,3675,00532,1583,17,993,0.761,1.706,"(0.976,1.000,0.985,0.999)",0.982,0.794,-10104.78128220,-13050.64530658,-161.604,-10099.90044776,-13041.35849453,-161.657,-17.0448,-14.7956,-12.1640,-5.5088,22.5707,16491.9448,13.3533,0.0000,0.0000,0.6792,0.9694
00533.png,3632,00533,1504,17,892,0.768,1.687,"(0.990,1.000,0.995,0.999)",0.993,0.802,-10117.79761983,-13006.89064572,-161.580,-10113.74328084,-13003.62104969,-161.577,-14.6080,-8.9386,-10.5536,-5.6690,17.1257,16472.2505,11.9798,0.0000,0.0000,0.6879,0.9704
00534.png,3618,00534,1485,17,911,0.765,1.679,"(0.936,1.000,0.964,0.998)",0.951,0.785,-10151.72599135,-12978.23909262,-161.147,-10131.43703930,-12967.78384089,-161.142,-33.2950,-18.2281,-13.0061,-7.7728,37.9581,16451.0798,15.1517,0.0000,0.0000,0.7063,0.9792
00535.png,3777,00535,1453,17,937,0.804,1.638,"(0.903,0.999,0.949,0.996)",0.927,0.795,-10177.79009009,-12938.13279910,-162.867,-10151.20959350,-12930.88066339,-162.620,-44.5961,-16.2977,-18.0156,-9.0455,47.4808,16434.0900,20.1589,0.0000,0.0000,0.7016,0.9442
00536.png,3738,00536,1536,17,1008,0.776,1.630,"(0.973,1.000,0.987,0.999)",0.980,0.805,-10167.84175513,-12891.95246638,-164.463,-10164.23119982,-12891.86895504,-164.269,-20.6589,-8.3534,-17.0483,-8.2698,22.2838,16416.3978,18.9482,0.0000,0.0000,0.6692,0.9663
00537.png,3659,00537,1512,17,1046,0.800,1.682,"(0.978,1.000,0.989,0.999)",0.983,0.812,-10181.58521574,-12854.20910272,-164.624,-10176.59593091,-12852.92188636,-164.576,-20.8571,-8.7469,-15.8678,-7.4597,22.6170,16392.8761,17.5338,0.0000,0.0000,0.6774,0.9735
00538.png,3617,00538,1344,17,914,0.799,1.601,"(0.937,1.000,0.967,0.998)",0.952,0.806,-10210.54031412,-12820.62928322,-164.744,-10192.14092447,-12815.01979959,-164.683,-36.5269,-13.2295,-18.1275,-7.6200,38.8489,16369.8667,19.6640,0.0000,0.0000,0.6408,0.9503
00539.png,3660,00539,1408,17,935,0.773,1.612,"(0.945,0.999,0.974,0.998)",0.959,0.797,-10220.84734072,-12775.46532632,-166.703,-10206.46029133,-12775.26628346,-166.459,-34.0530,-6.3071,-19.6660,-6.1081,34.6322,16349.8494,20.5927,0.0000,0.0000,0.6596,0.9499
00540.png,3551,00543,702,17,386,0.748,1.590,"(0.962,0.998,0.973,1.000)",0.971,0.794,-10210.42303685,-12755.25718937,-167.801,-10214.48102696,-12740.66136653,-167.658,-11.5818,-24.4062,-15.6398,-9.8104,27.0148,16326.6643,18.4620,0.0000,0.0000,0.6344,0.7760
00541.png,3307,00537,538,17,225,0.739,1.664,"(0.993,1.000,0.995,0.999)",0.995,0.794,-10218.35909779,-12666.98297971,-166.567,-10222.79561612,-12692.42260546,-166.701,-7.8757,25.6431,-12.3122,0.2035,26.8253,16304.3792,12.3139,0.0000,0.0000,0.6202,0.6705
00542.png,2996,00542,995,18,575,0.731,1.668,"(0.946,1.000,0.972,0.998)",0.959,0.776,-10194.00402545,-12650.37413793,-163.799,-10225.10027887,-12652.47302694,-164.197,28.4741,4.1940,-2.6222,2.0951,28.7813,16272.0714,3.3564,0.0000,0.0000,0.6810,0.9310
00543.png,2796,00547,144,18,69,0.580,1.094,"(0.936,1.000,0.966,0.999)",0.952,0.766,-10186.20370537,-12637.40495000,-159.797,-10226.64592882,-12619.83906198,-160.395,49.5548,-20.6320,9.1125,-3.0661,53.6782,16244.0406,9.6145,0.0000,0.0000,0.6746,0.5784
00544.png,2711,00545,776,18,352,0.652,1.656,"(0.916,0.999,0.953,0.999)",0.937,0.736,-10213.41260608,-12580.00705190,-157.472,-10235.57420418,-12582.05130874,-157.907,37.2947,-0.5350,15.1331,-2.5793,37.2985,16222.4356,15.3513,0.0000,0.0000,0.6869,0.9259
00545.png,2664,00549,157,19,73,0.733,1.085,"(0.918,1.000,0.915,0.996)",0.932,0.832,-10215.43479594,-12560.32057802,-154.577,-10242.01873513,-12550.45500514,-154.923,51.8814,-17.4482,25.2975,-7.5826,54.7368,16200.3636,26.4094,0.0000,0.0000,0.6743,0.5361
00546.png,2676,00550,284,19,120,0.745,1.342,"(0.936,0.998,0.928,0.989)",0.942,0.802,-10249.66668384,-12526.07175391,-153.153,-10256.59171117,-12518.10451891,-153.341,35.8563,-19.0910,28.9313,-11.1237,40.6219,16182.1815,30.9961,0.0000,0.0000,1.5413,0.5977
00547.png,2850,00547,968,20,552,0.776,1.648,"(0.999,1.000,0.999,0.999)",0.999,0.811,-10303.97048188,-12472.56835384,-152.583,-10280.81061944,-12479.78957916,-152.621,0.8711,-0.7712,24.0310,-7.9924,1.1635,16167.5639,25.3252,0.0000,0.0000,1.4696,0.9431
00548.png,3103,00544,255,21,115,0.732,1.315,"(0.970,0.995,0.975,1.000)",0.976,0.813,-10360.37113610,-12415.67710566,-152.595,-10312.98078825,-12435.51892946,-152.528,-35.8337,21.5030,11.5567,1.6612,41.7903,16153.6499,11.6755,0.0000,0.0000,1.5242,0.5015
00549.png,3047,00549,1289,20,754,0.771,1.758,"(0.954,1.000,0.970,0.998)",0.965,0.787,-10323.24499329,-12388.86495614,-150.471,-10330.45121678,-12396.97704351,-150.716,21.1501,14.1779,13.9439,6.0658,25.4626,16139.6596,15.2061,0.0000,0.0000,1.4650,0.9667
00550.png,3261,00550,1443,21,882,0.777,1.799,"(0.977,1.000,0.985,0.999)",0.982,0.793,-10349.08770172,-12361.29400884,-146.408,-10350.43620380,-12361.39443539,-146.862,16.2593,8.5423,14.9108,8.4419,18.3667,16122.4263,17.1346,0.0000,0.0000,1.4089,0.9716
00551.png,3378,00551,1438,22,868,0.781,1.727,"(0.973,1.000,0.984,0.999)",0.979,0.799,-10365.04738156,-12338.88959141,-144.572,-10370.96228188,-12330.37221880,-144.807,22.5639,-1.3649,16.6490,7.1525,22.6052,16110.6366,18.1204,0.0000,0.0000,1.4904,0.9729
00552.png,3331,00552,1437,22,859,0.760,1.715,"(0.936,0.999,0.960,0.998)",0.951,0.780,-10376.50570183,-12298.90802963,-143.323,-10390.72712113,-12298.13143996,-143.513,34.5842,7.1422,20.3628,7.9188,35.3140,16101.6660,21.8484,0.0000,0.0000,1.5223,0.9704
00553.png,3132,00553,1269,23,733,0.710,1.770,"(0.904,1.000,0.937,0.997)",0.926,0.746,-10398.26689973,-12256.19153218,-140.744,-10411.98393826,-12264.14307279,-141.132,37.8501,19.4306,24.1331,11.4791,42.5462,16090.7929,26.7240,0.0000,0.0000,1.5076,0.9645
00554.png,2956,00554,1096,23,605,0.682,1.662,"(0.882,1.000,0.921,0.996)",0.909,0.737,-10419.89652344,-12220.21369954,-138.127,-10434.45629108,-12230.60739947,-138.563,42.9620,26.3474,28.4022,15.9537,50.3976,16080.3316,32.5762,0.0000,0.0000,1.4395,0.9484
00555.png,3178,00555,1229,23,752,0.730,1.695,"(0.953,1.000,0.969,0.998)",0.964,0.775,-10466.77011147,-12199.81209996,-136.290,-10462.53658171,-12200.15550043,-136.533,24.6178,19.1718,28.8513,18.8284,31.2025,16071.2351,34.4515,0.0000,0.0000,1.4740,0.9805
00556.png,3463,00555,1313,23,695,0.712,1.748,"(1.000,1.000,1.000,1.000)",1.000,0.778,-10527.46618459,-12183.66342714,-136.438,-10498.24988261,-12172.76302574,-136.374,-6.3847,8.9155,22.8316,19.8159,10.9659,16067.8580,30.2316,0.0000,0.0000,1.5421,0.9524
00557.png,3623,00558,1442,23,731,0.714,1.742,"(0.987,1.000,0.992,0.999)",0.990,0.775,-10551.24674056,-12172.47766766,-137.082,-10530.95052520,-12149.39310725,-136.924,-0.1002,-5.6447,20.1961,17.4398,5.6456,16070.5683,26.6839,0.0000,0.0000,1.6814,0.9692
00558.png,3566,00558,1488,24,814,0.733,1.718,"(1.000,1.000,1.000,0.999)",0.999,0.789,-10580.07606702,-12139.28312296,-135.732,-10563.05001238,-12123.86935102,-135.798,1.0558,2.2469,18.0819,17.6607,2.4826,16074.0068,25.2756,0.0000,0.0000,1.5469,0.9935
00559.png,3777,00559,1444,24,790,0.729,1.681,"(0.963,1.000,0.976,0.999)",0.972,0.779,-10625.86526745,-12136.82623875,-134.672,-10597.78693141,-12103.58229003,-134.689,-14.5503,-20.1294,13.5280,13.1146,24.8375,16076.6963,18.8414,0.0000,0.0000,1.5488,0.9789
00560.png,3832,00564,427,25,148,0.732,1.573,"(0.960,0.991,0.961,1.000)",0.968,0.788,-10629.13644888,-12133.77996641,-136.981,-10625.05931823,-12089.01396868,-136.646,12.3630,-41.9908,16.4401,2.7752,43.7730,16085.1636,16.6727,0.0000,0.0000,1.6177,0.7295
00561.png,3565,00560,1410,25,798,0.776,1.782,"(0.989,1.000,0.993,1.000)",0.992,0.798,-10690.62814000,-12068.15390138,-137.492,-10660.86563543,-12060.98227961,-137.337,-19.5347,-1.6265,10.2278,5.5451,19.6023,16090.9962,11.6343,0.0000,0.0000,1.5625,0.9646
00562.png,3484,00562,1434,25,849,0.788,1.762,"(0.991,1.000,0.994,0.999)",0.993,0.804,-10710.04137111,-12041.35157432,-136.934,-10692.85340538,-12033.31312822,-136.927,-9.6903,-0.1393,7.4977,7.8991,9.6913,16093.2261,10.8909,0.0000,0.0000,1.5527,0.9717
00563.png,3493,00563,1329,25,812,0.796,1.782,"(0.941,1.000,0.961,0.998)",0.955,0.791,-10762.11369385,-12016.91189415,-137.290,-10729.30925613,-12005.64624610,-137.173,-32.7443,-0.8634,0.0601,10.4022,32.7557,16094.1035,10.4024,0.0000,0.0000,1.5340,0.9690
00564.png,3290,00564,1155,25,721,0.802,1.690,"(0.973,1.000,0.982,0.999)",0.979,0.810,-10774.44034267,-11983.84289657,-136.022,-10760.89753138,-11977.30219263,-136.092,-16.7380,7.2400,-3.1952,13.7807,18.2367,16097.5983,14.1462,0.0000,0.0000,1.5093,0.9157
00565.png,3118,00564,1135,25,600,0.793,1.815,"(0.997,1.000,0.998,1.000)",0.998,0.804,-10788.25630618,-11941.41781312,-134.626,-10789.21259516,-11946.47942273,-134.775,-2.3481,25.0846,-3.3043,20.0230,25.1942,16098.4267,20.2938,0.0000,0.0000,1.4104,0.9557
00566.png,2982,00566,1066,25,507,0.763,1.708,"(0.987,1.000,0.991,0.999)",0.990,0.798,-10796.89862778,-11926.28406947,-133.128,-10813.06843763,-11920.49689964,-133.306,17.6973,16.3726,1.5274,22.1597,24.1092,16095.5110,22.2123,0.0000,0.0000,1.4742,0.9804
00567.png,2971,00567,907,26,428,0.714,1.820,"(0.960,1.000,0.973,0.999)",0.969,0.761,-10811.40356881,-11898.44730521,-131.396,-10835.80337645,-11895.08634998,-131.650,32.7086,21.0861,8.3088,24.4470,38.9162,16093.4008,25.8204,0.0000,0.0000,1.3670,0.9600
00568.png,2874,00569,873,26,380,0.776,1.754,"(0.999,0.999,0.999,1.000)",0.999,0.803,-10849.97202342,-11883.99982945,-129.024,-10861.28327174,-11873.08023903,-129.275,24.7682,13.1650,13.4570,24.0846,28.0496,16091.1307,27.5891,0.0000,0.0000,1.4016,0.9347
00569.png,2857,00569,952,26,519,0.759,1.765,"(0.985,1.000,0.989,0.999)",0.988,0.791,-10917.85095464,-11865.25737107,-128.905,-10897.09687370,-11851.35949876,-128.883,-11.3827,10.3159,9.3714,24.2138,15.3618,16093.7475,25.9640,0.0000,0.0000,1.5806,0.9462
00570.png,2640,00570,874,26,453,0.721,1.619,"(0.928,1.000,0.948,0.999)",0.944,0.770,-10969.55189384,-11859.69856293,-128.452,-10935.86568652,-11832.47553339,-128.394,-31.2137,-5.1903,2.4725,22.0328,31.6423,16102.3266,22.1711,0.0000,0.0000,1.6087,0.9182
00571.png,2854,00570,932,26,472,0.723,1.738,"(0.945,1.000,0.961,0.999)",0.958,0.766,-11005.01894356,-11838.56695091,-129.759,-10974.28619850,-11813.22248064,-129.492,-35.0644,-5.0012,-4.3316,20.3433,35.4192,16115.1719,20.7993,0.0000,0.0000,1.4652,0.9232
00572.png,2827,00572,980,27,533,0.736,1.720,"(0.969,1.000,0.979,0.999)",0.976,0.780,-11024.16073082,-11819.77665067,-130.127,-11008.35954827,-11794.45949341,-129.969,-22.8476,-7.1378,-7.0464,18.1793,23.9366,16126.5225,19.4972,0.0000,0.0000,1.5584,0.9720
00573.png,2995,00573,1063,28,603,0.729,1.810,"(0.952,1.000,0.967,0.999)",0.963,0.765,-11059.94554572,-11809.22576451,-131.538,-11042.11096805,-11776.94541337,-131.252,-27.4102,-17.5673,-9.5756,14.7130,32.5566,16135.7650,17.5547,0.0000,0.0000,1.5556,0.9660
00574.png,3000,00574,1138,28,664,0.745,1.628,"(0.984,1.000,0.989,0.999)",0.987,0.796,-11080.97925467,-11782.20340938,-132.481,-11072.84384228,-11758.03005774,-132.280,-17.5191,-11.8170,-9.3837,12.3563,21.1320,16145.2277,15.5156,0.0000,0.0000,1.6136,0.9607
00575.png,2805,00575,1083,28,634,0.778,1.699,"(0.961,1.000,0.974,0.999)",0.970,0.796,-11119.46683563,-11770.37406131,-133.631,-11104.63037378,-11740.16712304,-133.402,-25.1857,-21.5358,-10.3493,8.6712,33.1378,16151.8618,13.5017,0.0000,0.0000,1.6225,0.9728
00576.png,2886,00576,1155,27,673,0.762,1.690,"(0.982,1.000,0.988,0.999)",0.986,0.797,-11141.50736729,-11743.81028922,-133.961,-11133.76978198,-11720.30883610,-133.836,-16.7868,-17.0066,-9.0492,6.4949,23.8960,16160.0101,11.1387,0.0000,0.0000,1.5310,0.9690
00577.png,3068,00577,1219,27,714,0.735,1.689,"(0.998,1.000,0.999,0.999)",0.999,0.791,-11160.23852173,-11713.95383648,-133.817,-11160.42948508,-11698.42433324,-133.777,-5.2910,-9.6166,-5.4820,5.9129,10.9761,16165.4358,8.0631,0.0000,0.0000,1.5264,0.9755
00578.png,3085,00584,216,27,57,0.744,1.648,"(0.868,0.959,0.892,1.000)",0.893,0.818,-11133.55569975,-11710.73721799,-134.161,-11172.67320144,-11683.63876256,-134.123,51.7148,-29.0736,12.5973,-1.9751,59.3270,16168.0882,12.7512,0.0000,0.0000,1.7222,0.5351
00579.png,3072,00579,1159,27,642,0.750,1.667,"(0.989,1.000,0.992,0.999)",0.991,0.796,-11227.53356979,-11672.70017545,-133.336,-11204.81322057,-11660.77948781,-133.354,-11.5255,-13.7813,11.1948,-1.8606,17.9656,16165.6778,11.3484,0.0000,0.0000,1.6674,0.9903
00580.png,3224,00580,1208,27,673,0.757,1.735,"(0.947,1.000,0.965,0.998)",0.959,0.781,-11269.92287938,-11657.86939935,-133.992,-11239.07391513,-11639.28233578,-133.830,-23.2026,-22.0082,7.6463,-3.4211,31.9800,16171.9905,8.3768,0.0000,0.0000,1.5293,0.9710
00581.png,3400,00581,1282,27,686,0.757,1.700,"(0.996,1.000,0.997,0.999)",0.997,0.799,-11280.21663395,-11614.63022857,-133.860,-11268.97659785,-11613.52663052,-133.817,-3.0703,-2.3609,8.1697,-1.2573,3.8731,16180.0649,8.2659,0.0000,0.0000,1.5313,0.9704
00582.png,3628,00582,1495,26,889,0.789,1.773,"(0.983,1.000,0.989,0.999)",0.987,0.801,-11318.07881279,-11597.55696580,-133.413,-11300.62840731,-11589.38915044,-133.395,-10.3503,-9.0121,7.1001,-0.8443,13.7239,16182.4561,7.1502,0.0000,0.0000,1.6107,0.9704
00583.png,3799,00583,1600,26,1075,0.806,1.749,"(0.985,1.000,0.990,0.999)",0.988,0.811,-11349.84240597,-11569.93038455,-134.439,-11332.78870216,-11564.42937711,-134.282,-11.3579,-5.2702,5.6958,0.2308,12.5210,16187.5901,5.7005,0.0000,0.0000,1.7389,0.9842
00584.png,3981,00584,1627,26,1060,0.799,1.713,"(0.972,1.000,0.982,0.999)",0.979,0.807,-11386.03353230,-11549.62341419,-134.371,-11365.52069459,-11539.93891039,-134.297,-16.8065,-8.9414,3.7064,0.7431,19.0370,16191.7407,3.7801,0.0000,0.0000,1.8582,0.9733
00585.png,4029,00585,1504,25,995,0.773,1.736,"(0.919,1.000,0.946,0.997)",0.938,0.778,-11431.25187518,-11537.17210283,-134.935,-11400.23078058,-11517.28310478,-134.766,-31.3458,-20.6465,-0.3247,-0.7575,37.5345,16197.2958,0.8241,0.0000,0.0000,1.7161,0.9847
00586.png,3850,00586,1366,25,908,0.788,1.609,"(0.769,0.999,0.839,0.991)",0.821,0.748,-11484.37446626,-11530.64522742,-136.716,-11437.59081084,-11496.63700424,-136.314,-54.1786,-38.6433,-7.3950,-4.6351,66.5479,16205.3468,8.7275,0.0000,0.0000,1.7039,0.9595
00587.png,3873,00587,1354,24,915,0.795,1.686,"(0.708,0.999,0.796,0.984)",0.773,0.726,-11523.23309297,-11513.10156577,-138.448,-11474.33167639,-11475.58369434,-137.973,-63.7019,-46.3725,-14.8005,-8.8546,78.7930,16216.0670,17.2470,0.0000,0.0000,1.6205,0.9583
00588.png,3767,00594,249,23,89,0.638,1.669,"(0.965,0.992,0.958,0.999)",0.966,0.742,-11513.74333017,-11529.15684873,-143.651,-11500.06685236,-11463.63340560,-142.755,-26.0748,-88.8049,-12.3983,-23.2815,92.5538,16226.0784,26.3770,0.0000,0.0000,1.6738,0.5854
00589.png,3609,00589,1346,23,880,0.802,1.651,"(0.694,0.998,0.789,0.983)",0.763,0.727,-11581.25280597,-11457.49341971,-143.795,-11533.93552889,-11436.79760210,-143.491,-67.1684,-44.6964,-19.8511,-24.0006,80.6806,16232.8522,31.1463,0.0000,0.0000,1.6619,0.9480
